,loss,accuracy,epoch
0,1.075003743171692,0.57313072681427,1
1,0.9806802272796631,0.579923689365387,2
2,0.5855289101600647,0.7804501056671143,3
3,0.4177049696445465,0.8406254053115845,4
4,0.34348368644714355,0.8603423237800598,5
5,0.31284573674201965,0.8679391145706177,6
6,0.29502418637275696,0.8732505440711975,7
7,0.3093910217285156,0.8690266013145447,8
8,0.29886510968208313,0.8760402202606201,9
9,0.2778299152851105,0.8825967907905579,10
10,0.2626315653324127,0.886773407459259,11
11,0.25960078835487366,0.8873723149299622,12
12,0.2552258372306824,0.8882549405097961,13
13,0.2699936628341675,0.8858435153961182,14
14,0.2581299841403961,0.889752209186554,15
15,0.2465668022632599,0.891154944896698,16
16,0.24594563245773315,0.8918484449386597,17
17,0.24674393236637115,0.888538658618927,18
18,0.24717354774475098,0.8910604119300842,19
19,0.24340862035751343,0.8922266960144043,20
20,0.25278982520103455,0.8893739581108093,21
21,0.23921240866184235,0.8925734162330627,22
22,0.23876066505908966,0.8938973546028137,23
23,0.23573584854602814,0.8938185572624207,24
24,0.23490801453590393,0.8930462598800659,25
25,0.23106375336647034,0.89432293176651,26
26,0.23151372373104095,0.8937397599220276,27
27,0.22983886301517487,0.8953158259391785,28
28,0.2348998337984085,0.8935033679008484,29
29,0.22859203815460205,0.8944962620735168,30
30,0.23162047564983368,0.8936294317245483,31
31,0.22635550796985626,0.8948115110397339,32
32,0.22323773801326752,0.8966870307922363,33
33,0.2243695855140686,0.8952054977416992,34
34,0.22548659145832062,0.8951897621154785,35
35,0.22345997393131256,0.8953158259391785,36
36,0.22038497030735016,0.8978533744812012,37
37,0.21975399553775787,0.896939218044281,38
38,0.2206415832042694,0.8965137004852295,39
39,0.22155973315238953,0.8966554999351501,40
40,0.22267985343933105,0.8969864845275879,41
41,0.22053933143615723,0.8965767025947571,42
42,0.21841180324554443,0.8976327180862427,43
43,0.21844400465488434,0.8967658281326294,44
44,0.21919745206832886,0.897175669670105,45
45,0.21567314863204956,0.8981528282165527,46
46,0.21981637179851532,0.8971283435821533,47
47,0.21720504760742188,0.8982158899307251,48
48,0.22718797624111176,0.8948115110397339,49
49,0.22395086288452148,0.8955049514770508,50
50,0.2162248194217682,0.8961984515190125,51
51,0.21568994224071503,0.898468017578125,52
52,0.21353793144226074,0.8982473611831665,53
53,0.21584829688072205,0.8970338106155396,54
54,0.21569322049617767,0.8976169228553772,55
55,0.21327908337116241,0.8984050154685974,56
56,0.2128853052854538,0.8987360000610352,57
57,0.21350128948688507,0.8986098766326904,58
58,0.21435080468654633,0.8984995484352112,59
59,0.2212626039981842,0.8975381255149841,60
60,0.22453315556049347,0.896813154220581,61
61,0.21599528193473816,0.8977903127670288,62
62,0.21798646450042725,0.8975223898887634,63
63,0.22306755185127258,0.8956941366195679,64
64,0.2176513969898224,0.8976169228553772,65
65,0.2118884027004242,0.8989565968513489,66
66,0.22009380161762238,0.8978060483932495,67
67,0.21491265296936035,0.8976484537124634,68
68,0.21361051499843597,0.8989565968513489,69
69,0.21397428214550018,0.8979637026786804,70
70,0.21734987199306488,0.8979637026786804,71
71,0.2158324271440506,0.8977745771408081,72
72,0.21363338828086853,0.8995870351791382,73
73,0.21311046183109283,0.8999653458595276,74
74,0.2134455144405365,0.8988463282585144,75
75,0.21228712797164917,0.8996343612670898,76
76,0.20976611971855164,0.9001544713973999,77
77,0.21086223423480988,0.9005799889564514,78
78,0.21598462760448456,0.8991142511367798,79
79,0.215536430478096,0.8995555639266968,80
