,loss,accuracy,epoch
0,0.5501142740249634,0.7860610485076904,1
1,0.34629493951797485,0.8580412268638611,2
2,0.3001561164855957,0.8757092356681824,3
3,0.2781921625137329,0.8819663524627686,4
4,0.2650957405567169,0.8841255903244019,5
5,0.2575734257698059,0.8858593106269836,6
6,0.25171995162963867,0.8885543942451477,7
7,0.24932514131069183,0.8871043920516968,8
8,0.24514417350292206,0.8890745043754578,9
9,0.24330422282218933,0.8897207379341125,10
10,0.23901808261871338,0.8913283348083496,11
11,0.23623938858509064,0.8918799757957458,12
12,0.237197607755661,0.8912652730941772,13
13,0.2335219830274582,0.8926207423210144,14
14,0.23421205580234528,0.8925104141235352,15
15,0.23121127486228943,0.893361508846283,16
16,0.2279869019985199,0.8941338062286377,17
17,0.22852180898189545,0.8943701982498169,18
18,0.22650524973869324,0.8948272466659546,19
19,0.228177011013031,0.8947957158088684,20
20,0.22470934689044952,0.8944962620735168,21
21,0.22321298718452454,0.8948115110397339,22
22,0.2227819263935089,0.8962142467498779,23
23,0.22111839056015015,0.8960723876953125,24
24,0.21998201310634613,0.8959935903549194,25
25,0.22253045439720154,0.8959305286407471,26
26,0.2205778956413269,0.8960881233215332,27
27,0.21765992045402527,0.8964349031448364,28
28,0.21766674518585205,0.8975539207458496,29
29,0.2170698344707489,0.8972229361534119,30
30,0.21565856039524078,0.8975854516029358,31
31,0.21662862598896027,0.8972386717796326,32
32,0.21674120426177979,0.896497905254364,33
33,0.21659721434116364,0.8969864845275879,34
34,0.21518677473068237,0.8979637026786804,35
35,0.2127126008272171,0.8981685638427734,36
36,0.2127199023962021,0.8982316255569458,37
37,0.213099867105484,0.899224579334259,38
38,0.21362365782260895,0.8979637026786804,39
39,0.2117350697517395,0.8995082378387451,40
40,0.21190312504768372,0.8985468149185181,41
41,0.21285976469516754,0.898783266544342,42
42,0.21090751886367798,0.8979952335357666,43
43,0.21087196469306946,0.8986256718635559,44
44,0.21046191453933716,0.900233268737793,45
45,0.21091532707214355,0.8983262181282043,46
46,0.21147143840789795,0.8992403149604797,47
47,0.2102152705192566,0.8996185660362244,48
48,0.20935527980327606,0.8988935947418213,49
49,0.2092602550983429,0.9003751277923584,50
50,0.21220417320728302,0.8984995484352112,51
51,0.20851193368434906,0.8993664383888245,52
52,0.20828145742416382,0.8992718458175659,53
53,0.20851071178913116,0.899350643157959,54
54,0.20872561633586884,0.9002647995948792,55
55,0.2089732587337494,0.8996185660362244,56
56,0.2080232948064804,0.9000126123428345,57
57,0.2115427702665329,0.8995870351791382,58
58,0.20677314698696136,0.9006273150444031,59
59,0.20792704820632935,0.9009267687797546,60
60,0.20802897214889526,0.9005169868469238,61
61,0.2077275812625885,0.8999022841453552,62
62,0.20719671249389648,0.8995240330696106,63
63,0.20740556716918945,0.9005327224731445,64
64,0.20622627437114716,0.9003278017044067,65
65,0.20710442960262299,0.9010528326034546,66
66,0.2079513669013977,0.9004539251327515,67
67,0.20527364313602448,0.9017935991287231,68
68,0.20642425119876862,0.9009897708892822,69
69,0.20741231739521027,0.9014626145362854,70
70,0.20640794932842255,0.900879442691803,71
71,0.20558452606201172,0.9016675353050232,72
72,0.20565105974674225,0.9008006453514099,73
73,0.20459897816181183,0.9002647995948792,74
74,0.20597779750823975,0.9004539251327515,75
75,0.20614302158355713,0.9007375836372375,76
76,0.206929549574852,0.9002963304519653,77
77,0.20532692968845367,0.9007849097251892,78
78,0.20381562411785126,0.9015098810195923,79
79,0.20678919553756714,0.9007375836372375,80
