,loss,accuracy,epoch
0,1.0751196146011353,0.5719801783561707,1
1,1.043835163116455,0.5751008987426758,2
2,0.898630678653717,0.655339777469635,3
3,0.4698754549026489,0.8311530947685242,4
4,0.34516188502311707,0.8659847378730774,5
5,0.3070578873157501,0.8777424097061157,6
6,0.2884046733379364,0.8823761343955994,7
7,0.2766508460044861,0.8839049339294434,8
8,0.27145496010780334,0.886048436164856,9
9,0.26599210500717163,0.8874984383583069,10
10,0.2584650218486786,0.8888538479804993,11
11,0.25418218970298767,0.8893897533416748,12
12,0.2616296112537384,0.8880342841148376,13
13,0.2601422369480133,0.8874826431274414,14
14,0.2515464723110199,0.8902565836906433,15
15,0.25031909346580505,0.8896419405937195,16
16,0.24789366126060486,0.8902565836906433,17
17,0.24577224254608154,0.8922739624977112,18
18,0.24870668351650238,0.8913756012916565,19
19,0.25506746768951416,0.8906978964805603,20
20,0.2511592209339142,0.8913283348083496,21
21,0.2499268800020218,0.8924000859260559,22
22,0.24509161710739136,0.8939288854598999,23
23,0.24542511999607086,0.8926680088043213,24
24,0.2551252245903015,0.8916908502578735,25
25,0.26058220863342285,0.8883967995643616,26
26,0.24816693365573883,0.891391396522522,27
27,0.2431125044822693,0.8924946188926697,28
28,0.2464931756258011,0.8915805220603943,29
29,0.23865589499473572,0.8926680088043213,30
30,0.241151362657547,0.8927468061447144,31
31,0.240770161151886,0.892920196056366,32
32,0.24757318198680878,0.892037570476532,33
33,0.23903582990169525,0.8928729295730591,34
34,0.23592299222946167,0.8939604163169861,35
35,0.24187079071998596,0.892920196056366,36
36,0.24476513266563416,0.8913598656654358,37
37,0.2695079743862152,0.8862848281860352,38
38,0.31048959493637085,0.8780891299247742,39
39,0.2618226408958435,0.8890115022659302,40
40,0.24311818182468414,0.8932669162750244,41
41,0.235839381814003,0.8937554955482483,42
42,0.23660799860954285,0.893203854560852,43
43,0.23240548372268677,0.8944805264472961,44
44,0.23357102274894714,0.8943071365356445,45
45,0.22817787528038025,0.89561527967453,46
46,0.23125368356704712,0.8951582312583923,47
47,0.23941832780838013,0.8929674625396729,48
48,0.24103336036205292,0.89444899559021,49
49,0.23149603605270386,0.8946539163589478,50
50,0.23427969217300415,0.8949533700942993,51
51,0.2275213897228241,0.8981528282165527,52
52,0.23379051685333252,0.8949533700942993,53
53,0.23940715193748474,0.8922109603881836,54
54,0.24264943599700928,0.8918011784553528,55
55,0.2300313115119934,0.8944017291069031,56
56,0.22695456445217133,0.8955995440483093,57
57,0.22911348938941956,0.8937712907791138,58
58,0.28228411078453064,0.8835896849632263,59
59,0.2443963885307312,0.8937712907791138,60
60,0.23703743517398834,0.8936924934387207,61
61,0.2345704436302185,0.894764244556427,62
62,0.22867664694786072,0.8965137004852295,63
63,0.2268621176481247,0.896939218044281,64
64,0.23300300538539886,0.8954734802246094,65
65,0.23308634757995605,0.8966240286827087,66
66,0.23150168359279633,0.8953631520271301,67
67,0.22515739500522614,0.897380530834198,68
68,0.23518313467502594,0.89561527967453,69
69,0.23242390155792236,0.896497905254364,70
70,0.2334669679403305,0.8956468105316162,71
71,0.2308812290430069,0.8961039185523987,72
72,0.23285043239593506,0.8964821696281433,73
73,0.22979332506656647,0.8957098722457886,74
74,0.2521357238292694,0.8916593194007874,75
75,0.2364150583744049,0.8945750594139099,76
76,0.22950883209705353,0.8967185616493225,77
77,0.23170751333236694,0.896813154220581,78
78,0.22981220483779907,0.897506594657898,79
79,0.22641690075397491,0.8974120616912842,80
