,loss,accuracy,epoch
0,0.6395560503005981,0.7492907643318176,1
1,0.4384332299232483,0.8239660859107971,2
2,0.38190165162086487,0.8461416959762573,3
3,0.34741273522377014,0.8572373986244202,4
4,0.32451146841049194,0.8636363744735718,5
5,0.30936306715011597,0.8691684603691101,6
6,0.2982124388217926,0.8722575902938843,7
7,0.2875699996948242,0.8765445947647095,8
8,0.2809600234031677,0.8767179250717163,9
9,0.2767622470855713,0.8797755837440491,10
10,0.2705940306186676,0.8800592422485352,11
11,0.2676987051963806,0.8815881013870239,12
12,0.2622942328453064,0.8840152621269226,13
13,0.263393759727478,0.8828489184379578,14
14,0.25894904136657715,0.884724497795105,15
15,0.25650158524513245,0.885811984539032,16
16,0.2539916932582855,0.8856386542320251,17
17,0.2551468014717102,0.8859696388244629,18
18,0.25204092264175415,0.8859696388244629,19
19,0.2515260875225067,0.8867892026901245,20
20,0.24854008853435516,0.8866473436355591,21
21,0.24959571659564972,0.8869152665138245,22
22,0.24758487939834595,0.887656033039093,23
23,0.24494531750679016,0.8877190947532654,24
24,0.24572473764419556,0.8876875638961792,25
25,0.24378858506679535,0.8881604075431824,26
26,0.24468916654586792,0.8882549405097961,27
27,0.24257388710975647,0.8878294229507446,28
28,0.24075299501419067,0.8888381123542786,29
29,0.24161751568317413,0.889500081539154,30
30,0.24023544788360596,0.889500081539154,31
31,0.23852737247943878,0.8900517225265503,32
32,0.23668798804283142,0.8906033039093018,33
33,0.23683024942874908,0.8899571299552917,34
34,0.2370816022157669,0.8921321630477905,35
35,0.2353045791387558,0.8911864757537842,36
36,0.23613396286964417,0.8912810683250427,37
37,0.23529931902885437,0.8915174603462219,38
38,0.23296086490154266,0.8920691013336182,39
39,0.2338906079530716,0.892683744430542,40
40,0.2333829253911972,0.8909973502159119,41
41,0.2324385941028595,0.8913283348083496,42
42,0.234187051653862,0.8927468061447144,43
43,0.2314896434545517,0.8912180066108704,44
44,0.23190659284591675,0.8923370242118835,45
45,0.23232559859752655,0.8910604119300842,46
46,0.2313280701637268,0.8920691013336182,47
47,0.2316724807024002,0.8919587731361389,48
48,0.2289378046989441,0.893645167350769,49
49,0.22815684974193573,0.8935506343841553,50
50,0.22813138365745544,0.8917538523674011,51
51,0.2298598736524582,0.8927468061447144,52
52,0.22904805839061737,0.8943386673927307,53
53,0.22686775028705597,0.8926049470901489,54
54,0.22782760858535767,0.8929674625396729,55
55,0.2255954146385193,0.8956941366195679,56
56,0.22774356603622437,0.8926995396614075,57
57,0.22567972540855408,0.8941022753715515,58
58,0.22644297778606415,0.894764244556427,59
59,0.22447124123573303,0.8946223855018616,60
60,0.22486108541488647,0.89444899559021,61
61,0.2256903052330017,0.8944017291069031,62
62,0.22625188529491425,0.8938500881195068,63
63,0.22538089752197266,0.8933930397033691,64
64,0.22513064742088318,0.8949848413467407,65
65,0.22404956817626953,0.894890308380127,66
66,0.2250102162361145,0.8948430418968201,67
67,0.2244284301996231,0.8946381211280823,68
68,0.2219083607196808,0.8952212929725647,69
69,0.22295504808425903,0.894764244556427,70
70,0.2232510894536972,0.8952054977416992,71
71,0.2233707457780838,0.893881618976593,72
72,0.22160813212394714,0.8955522775650024,73
73,0.22200873494148254,0.8959147930145264,74
74,0.22086648643016815,0.896419107913971,75
75,0.22361817955970764,0.8952054977416992,76
76,0.22061863541603088,0.8965294361114502,77
77,0.22168117761611938,0.8951897621154785,78
78,0.22057750821113586,0.8961353898048401,79
79,0.22338518500328064,0.8944962620735168,80
