,loss,accuracy,epoch
0,0.6974437832832336,0.7400075793266296,1
1,0.47189459204673767,0.8175041079521179,2
2,0.4122692942619324,0.8409090638160706,3
3,0.3774788975715637,0.8528873920440674,4
4,0.35226839780807495,0.8621863722801208,5
5,0.33723679184913635,0.8656537532806396,6
6,0.32580986618995667,0.868333101272583,7
7,0.318195104598999,0.8716902136802673,8
8,0.30722707509994507,0.8752837181091309,9
9,0.3063759505748749,0.873912513256073,10
10,0.29675623774528503,0.876765251159668,11
11,0.29298505187034607,0.8785619735717773,12
12,0.28838297724723816,0.8787038326263428,13
13,0.2841356694698334,0.8782309889793396,14
14,0.2795915901660919,0.8805005550384521,15
15,0.2783566117286682,0.8816826343536377,16
16,0.27219659090042114,0.8815565705299377,17
17,0.27210283279418945,0.881666898727417,18
18,0.2690284550189972,0.8826755881309509,19
19,0.2658294141292572,0.8836685419082642,20
20,0.2643354833126068,0.8849924206733704,21
21,0.2651863098144531,0.8842674493789673,22
22,0.26179131865501404,0.8856386542320251,23
23,0.25800782442092896,0.8858435153961182,24
24,0.2577260732650757,0.8854967951774597,25
25,0.25521647930145264,0.8860169053077698,26
26,0.2540479600429535,0.8873250484466553,27
27,0.2526644170284271,0.8871831893920898,28
28,0.25202542543411255,0.8884125351905823,29
29,0.2521039545536041,0.8889641761779785,30
30,0.24837236106395721,0.889106035232544,31
31,0.2506902515888214,0.8883810639381409,32
32,0.2460893988609314,0.8889011740684509,33
33,0.2484866827726364,0.889752209186554,34
34,0.24630126357078552,0.8902881145477295,35
35,0.2451719492673874,0.8895946145057678,36
36,0.24555343389511108,0.8903038501739502,37
37,0.24230602383613586,0.891832709312439,38
38,0.24386325478553772,0.8908397555351257,39
39,0.24334409832954407,0.8910919427871704,40
40,0.24077075719833374,0.890508770942688,41
41,0.24038197100162506,0.8910446166992188,42
42,0.24155549705028534,0.8918799757957458,43
43,0.2384728044271469,0.8930777907371521,44
44,0.24118290841579437,0.8904457092285156,45
45,0.24000631272792816,0.8915174603462219,46
46,0.23857352137565613,0.8917223811149597,47
47,0.23865579068660736,0.8927468061447144,48
48,0.23463058471679688,0.8935506343841553,49
49,0.23728029429912567,0.8918641805648804,50
50,0.23723885416984558,0.8927940726280212,51
51,0.2354891002178192,0.892116367816925,52
52,0.23586763441562653,0.8923212885856628,53
53,0.2357909381389618,0.893203854560852,54
54,0.23663528263568878,0.892037570476532,55
55,0.23389381170272827,0.8921636343002319,56
56,0.2339005470275879,0.8942441344261169,57
57,0.23387150466442108,0.8921636343002319,58
58,0.2323727160692215,0.8941652774810791,59
59,0.23355238139629364,0.8927310705184937,60
60,0.23202815651893616,0.8939604163169861,61
61,0.23186837136745453,0.8932984471321106,62
62,0.23336103558540344,0.8917538523674011,63
63,0.23208855092525482,0.8934245109558105,64
64,0.22963900864124298,0.8939131498336792,65
65,0.2299375832080841,0.8938185572624207,66
66,0.23048622906208038,0.8941810727119446,67
67,0.23013874888420105,0.8937712907791138,68
68,0.22897501289844513,0.89432293176651,69
69,0.23050403594970703,0.8927468061447144,70
70,0.2289794385433197,0.8941495418548584,71
71,0.22969630360603333,0.8945593237876892,72
72,0.2305712103843689,0.8942914009094238,73
73,0.22863341867923737,0.8939288854598999,74
74,0.2276674062013626,0.8956310749053955,75
75,0.228480726480484,0.8944332599639893,76
76,0.22988861799240112,0.8929674625396729,77
77,0.228650763630867,0.8941652774810791,78
78,0.22692246735095978,0.8950163722038269,79
79,0.22602912783622742,0.8950479030609131,80
